scheme,candidate,outer_fold,inner_validation_fold,alpha,train_scale,validation_r68,validation_r90,validation_tail_beyond_2r68
event_random5,A2_s1_dt_r2,1,2,0.4,1.0326943475317791,0.12663712540407634,0.21456013198085572,0.057777777777777775
event_random5,A2_s1_dt_r2,1,2,0.45000000000000007,1.0245364686611373,0.12245525183697975,0.20211183191888338,0.05444444444444444
event_random5,A2_s1_dt_r2,1,2,0.5,1.0196803300273167,0.11681948150320737,0.193281942856808,0.056666666666666664
event_random5,A2_s1_dt_r2,1,2,0.55,1.0162909396093192,0.11187447238568188,0.18894317668003996,0.052222222222222225
event_random5,A2_s1_dt_r2,1,2,0.6,1.015109024408305,0.10586462579886557,0.18308414296416048,0.06
event_random5,A2_s1_dt_r2,1,2,0.65,1.0197701106493235,0.10158482724399254,0.17944441996808497,0.07
event_random5,A2_s1_dt_r2,1,2,0.7000000000000001,1.0181982851330518,0.10104399077796594,0.18047892469224175,0.07222222222222222
event_random5,A2_s1_dt_r2,1,2,0.75,1.013341061547595,0.09741673502195397,0.18527069126879864,0.08444444444444445
event_random5,A2_s1_dt_r2,1,2,0.8,1.007872799118235,0.0980914221005732,0.19000380040224718,0.08555555555555555
event_random5,A2_s1_dt_r2,1,2,0.85,1.007138834707163,0.10391995328608433,0.19785257243696613,0.0811111111111111
event_random5,A2_s1_dt_r2,1,2,0.9,1.0048059092328305,0.10842513143719107,0.20959347988640387,0.08333333333333333
event_random5,A2_s1_dt_r2,2,3,0.1,1.009058677601983,0.16197484911688748,0.2971295188515586,0.07222222222222222
event_random5,A2_s1_dt_r2,2,3,0.15000000000000002,1.0138554636353165,0.15126947172849214,0.2843416796608908,0.07444444444444444
event_random5,A2_s1_dt_r2,2,3,0.2,1.0241803648608567,0.14094894775262173,0.2631300617804268,0.07444444444444444
event_random5,A2_s1_dt_r2,2,3,0.25,1.0243068462487246,0.13368543423318074,0.24494779638603104,0.07111111111111111
event_random5,A2_s1_dt_r2,2,3,0.30000000000000004,1.0216654059232764,0.12536049624899503,0.2324432093995663,0.07222222222222222
event_random5,A2_s1_dt_r2,2,3,0.35,1.038142516990372,0.11946350652779841,0.22055258935664662,0.07111111111111111
event_random5,A2_s1_dt_r2,2,3,0.4,1.032705334902069,0.11619395905425428,0.2102568861021471,0.06666666666666667
event_random5,A2_s1_dt_r2,2,3,0.45000000000000007,1.028052593607457,0.11004868045990812,0.19596402124476126,0.06222222222222222
event_random5,A2_s1_dt_r2,2,3,0.5,1.0266632458850249,0.10532030446207102,0.1854020024737057,0.06111111111111111
event_random5,A2_s1_dt_r2,2,3,0.55,1.0221515518232116,0.10028086471803932,0.1805771913107539,0.06666666666666667
event_random5,A2_s1_dt_r2,2,3,0.6,1.0207220678747908,0.09567876582736162,0.17449762358164744,0.06888888888888889
event_random5,A2_s1_dt_r2,2,3,0.65,1.0240830439320914,0.09124466906113976,0.16530994866009407,0.07333333333333333
event_random5,A2_s1_dt_r2,2,3,0.7000000000000001,1.0176012736976814,0.0884336384032614,0.16687849739042837,0.08444444444444445
event_random5,A2_s1_dt_r2,2,3,0.75,1.013238707787692,0.08745661967381058,0.17125627954081013,0.08444444444444445
event_random5,A2_s1_dt_r2,2,3,0.8,1.0094126492693567,0.0880473156736295,0.178861692769489,0.09
event_random5,A2_s1_dt_r2,2,3,0.85,1.0070947463755546,0.09046663489870321,0.18652746878074777,0.09111111111111111
event_random5,A2_s1_dt_r2,2,3,0.9,1.004730207877992,0.09295499437963584,0.19447460670076794,0.09888888888888889
event_random5,A2_s1_dt_r2,3,4,0.1,0.9974270247958303,0.16678810424010376,0.309253786605081,0.08
