scheme,candidate,outer_fold,inner_validation_fold,alpha,train_scale,validation_r68,validation_r90,validation_tail_beyond_2r68
file_mod5,A2_s1_dt_r2,3,4,0.45000000000000007,1.0210059643160518,0.1149643676953504,0.18520161536543495,0.048025613660619
file_mod5,A2_s1_dt_r2,3,4,0.5,1.0132897968169474,0.10773740979447011,0.1834868314519803,0.05656350053361793
file_mod5,A2_s1_dt_r2,3,4,0.55,1.0135054499821479,0.10304560078788405,0.17834711914472134,0.060832443970117396
file_mod5,A2_s1_dt_r2,3,4,0.6,1.013487290944981,0.09847120456089126,0.16897404613946865,0.06510138740661686
file_mod5,A2_s1_dt_r2,3,4,0.65,1.0157057037895258,0.09363082338884032,0.17172601471501087,0.0736392742796158
file_mod5,A2_s1_dt_r2,3,4,0.7000000000000001,1.0117867697103597,0.09077274349603282,0.17256807171798638,0.08537886872998933
file_mod5,A2_s1_dt_r2,3,4,0.75,1.0169688661268643,0.09200966207541905,0.17877522632015624,0.08964781216648879
file_mod5,A2_s1_dt_r2,3,4,0.8,1.0142887267778888,0.09497904591390516,0.1867735569713841,0.08858057630736393
file_mod5,A2_s1_dt_r2,3,4,0.85,1.0054318674282883,0.09917150089479154,0.19335737859335295,0.08858057630736393
file_mod5,A2_s1_dt_r2,3,4,0.9,1.0085730986333423,0.10509359159078935,0.2021945954113165,0.0864461045891142
file_mod5,A2_s1_dt_r2,4,0,0.1,1.0099887036840696,0.1672039820520751,0.29055384017013375,0.06526806526806526
file_mod5,A2_s1_dt_r2,4,0,0.15000000000000002,0.9788458437766578,0.1551175006429505,0.2743036236001594,0.0675990675990676
file_mod5,A2_s1_dt_r2,4,0,0.2,0.9849662873146022,0.14586491230626525,0.25645660472705556,0.06643356643356643
file_mod5,A2_s1_dt_r2,4,0,0.25,0.9859162905643042,0.1385329543167741,0.24061454600278354,0.06060606060606061
file_mod5,A2_s1_dt_r2,4,0,0.30000000000000004,1.0056106941831011,0.13056585516733438,0.22702233186465998,0.05827505827505827
file_mod5,A2_s1_dt_r2,4,0,0.35,0.9967845183759809,0.12291553093916979,0.20801484921937002,0.05710955710955711
file_mod5,A2_s1_dt_r2,4,0,0.4,0.9991933493704187,0.11569807555503103,0.1928263876663765,0.05944055944055944
file_mod5,A2_s1_dt_r2,4,0,0.45000000000000007,0.9975914846232762,0.10837617011923062,0.18342901484357266,0.05944055944055944
file_mod5,A2_s1_dt_r2,4,0,0.5,0.9964598157715499,0.10199825094505582,0.17552206288335298,0.06177156177156177
file_mod5,A2_s1_dt_r2,4,0,0.55,0.9958663076130382,0.09596439088060699,0.1669777543306864,0.0641025641025641
file_mod5,A2_s1_dt_r2,4,0,0.6,1.0053637116433694,0.09158555679645153,0.16160846140049612,0.06526806526806526
file_mod5,A2_s1_dt_r2,4,0,0.65,1.000274228543677,0.08826827110954683,0.15777137353544773,0.07226107226107226
file_mod5,A2_s1_dt_r2,4,0,0.7000000000000001,1.0048685502139885,0.08613058884829733,0.16171935138833177,0.0780885780885781
file_mod5,A2_s1_dt_r2,4,0,0.75,1.0018106527024024,0.08620756410980479,0.1629137549858362,0.08508158508158509
file_mod5,A2_s1_dt_r2,4,0,0.8,0.9995080905837527,0.09058475660792609,0.17073407328797763,0.08741258741258741
file_mod5,A2_s1_dt_r2,4,0,0.85,0.997040484577202,0.09711978865496496,0.18093108132215757,0.08275058275058275
file_mod5,A2_s1_dt_r2,4,0,0.9,0.9974897798032062,0.10336615413529537,0.18752962337650358,0.07925407925407925
file_mod5,A3_s2_lifetime_r2,0,1,0.1,1.0067694882575637,0.08234143496472407,0.15892821505229893,0.0889132821075741
file_mod5,A3_s2_lifetime_r2,0,1,0.15000000000000002,1.0082386908477503,0.0800210191160653,0.15546958129699506,0.09110867178924259
file_mod5,A3_s2_lifetime_r2,0,1,0.2,1.011102055123413,0.07862774927347321,0.14744832958236476,0.08232711306256861
file_mod5,A3_s2_lifetime_r2,0,1,0.25,1.0154158211850646,0.08006618496116918,0.14463498119060636,0.07903402854006586
file_mod5,A3_s2_lifetime_r2,0,1,0.30000000000000004,1.0162249128877063,0.08170750476832411,0.1458003869736838,0.07135016465422613
file_mod5,A3_s2_lifetime_r2,0,1,0.35,1.0151329798689854,0.08211313270862092,0.1460991649231781,0.07244785949506037
file_mod5,A3_s2_lifetime_r2,0,1,0.4,1.0133823718291963,0.08607980198786686,0.15121126439817578,0.07135016465422613
file_mod5,A3_s2_lifetime_r2,0,1,0.45000000000000007,1.0140365121608605,0.09248382529640448,0.15481412430040065,0.0570801317233809
file_mod5,A3_s2_lifetime_r2,0,1,0.5,1.0069276581473916,0.0963332325694386,0.16013500899562794,0.0570801317233809
file_mod5,A3_s2_lifetime_r2,0,1,0.55,1.0077272576408476,0.1025631139615355,0.16811993367534678,0.059275521405049394
file_mod5,A3_s2_lifetime_r2,0,1,0.6,1.0055508039535637,0.10896108424803741,0.17922843792541726,0.05817782656421515
file_mod5,A3_s2_lifetime_r2,0,1,0.65,1.0055458851582215,0.11698305997186143,0.18852480881925243,0.0570801317233809
file_mod5,A3_s2_lifetime_r2,0,1,0.7000000000000001,1.00827124105099,0.12548551906947503,0.20211746636804795,0.05817782656421515
file_mod5,A3_s2_lifetime_r2,0,1,0.75,1.0081611091304872,0.13529785651084408,0.21529397742412537,0.05159165751920966
file_mod5,A3_s2_lifetime_r2,0,1,0.8,1.007059274448288,0.14509673169467757,0.22739411551339206,0.04720087815587267
file_mod5,A3_s2_lifetime_r2,0,1,0.85,1.0073197050595823,0.154576065272384,0.24166253044181762,0.043907793633369926
file_mod5,A3_s2_lifetime_r2,0,1,0.9,1.0043580493109483,0.16268451667221107,0.2548894869331738,0.043907793633369926
file_mod5,A3_s2_lifetime_r2,1,2,0.1,1.0035341518285876,0.08752467284844712,0.15905986022171414,0.07087486157253599
file_mod5,A3_s2_lifetime_r2,1,2,0.15000000000000002,1.004828923714191,0.08217278851401166,0.1552812664159377,0.07751937984496124
file_mod5,A3_s2_lifetime_r2,1,2,0.2,1.0072017023058617,0.07995245774389032,0.15012291699701902,0.08194905869324474
file_mod5,A3_s2_lifetime_r2,1,2,0.25,1.0111965644967003,0.08058914733579625,0.14792172608703108,0.07862679955703211
file_mod5,A3_s2_lifetime_r2,1,2,0.30000000000000004,1.011604883313733,0.08025777584270816,0.14886656128632975,0.08194905869324474
file_mod5,A3_s2_lifetime_r2,1,2,0.35,1.013207707377579,0.08431155888082748,0.14987091421070908,0.0664451827242525
file_mod5,A3_s2_lifetime_r2,1,2,0.4,1.0145866333512017,0.08792480209446768,0.15147694173216691,0.0664451827242525
file_mod5,A3_s2_lifetime_r2,1,2,0.45000000000000007,1.0102717859065966,0.08981637378009905,0.15514565766439053,0.06866002214839424
file_mod5,A3_s2_lifetime_r2,1,2,0.5,1.0130711307602933,0.09240386883692575,0.1634370097355859,0.07641196013289037
file_mod5,A3_s2_lifetime_r2,1,2,0.55,1.0154601955413334,0.09913972748666805,0.17416490940011264,0.0753045404208195
file_mod5,A3_s2_lifetime_r2,1,2,0.6,1.0153626249657717,0.10429364320405449,0.18571840315102933,0.07751937984496124
file_mod5,A3_s2_lifetime_r2,1,2,0.65,1.0068789367854383,0.11047671446589896,0.20127843174506294,0.07862679955703211
file_mod5,A3_s2_lifetime_r2,1,2,0.7000000000000001,1.0072654008856554,0.11728867430890999,0.21386285706696,0.07641196013289037
file_mod5,A3_s2_lifetime_r2,1,2,0.75,1.007029323329363,0.12577125756520524,0.22594241776056495,0.07198228128460686
file_mod5,A3_s2_lifetime_r2,1,2,0.8,1.00938606890602,0.1354100780619948,0.2386762065693271,0.07087486157253599
file_mod5,A3_s2_lifetime_r2,1,2,0.85,1.003870758140651,0.14632465002940437,0.2557433733705522,0.06312292358803986
file_mod5,A3_s2_lifetime_r2,1,2,0.9,1.0032394585402347,0.15548600605331098,0.2680316492377248,0.06423034330011074
file_mod5,A3_s2_lifetime_r2,2,3,0.1,1.0027727565968894,0.08821783129084615,0.16501941672818038,0.08754208754208755
file_mod5,A3_s2_lifetime_r2,2,3,0.15000000000000002,1.0048578961735593,0.08437862081250963,0.1596227074560745,0.08754208754208755
file_mod5,A3_s2_lifetime_r2,2,3,0.2,1.0057643889669028,0.0813914629877347,0.156210569199547,0.0920314253647587
file_mod5,A3_s2_lifetime_r2,2,3,0.25,1.0070074041131594,0.0820185114245301,0.15136616360702015,0.0819304152637486
file_mod5,A3_s2_lifetime_r2,2,3,0.30000000000000004,1.0095041881521394,0.08365973728964582,0.15489279232374864,0.07856341189674523
file_mod5,A3_s2_lifetime_r2,2,3,0.35,1.0109737309180185,0.08637120851668251,0.15681612893083818,0.07295173961840629
file_mod5,A3_s2_lifetime_r2,2,3,0.4,1.0054599256517376,0.08845372335006818,0.1572934151684578,0.06397306397306397
file_mod5,A3_s2_lifetime_r2,2,3,0.45000000000000007,1.0135633605026761,0.0931940500849282,0.15948018734522468,0.058361391694725026
file_mod5,A3_s2_lifetime_r2,2,3,0.5,1.0036740568321258,0.09903925817921794,0.1628562860133893,0.05499438832772166
file_mod5,A3_s2_lifetime_r2,2,3,0.55,1.008785575571047,0.10299273287459837,0.16973341464818548,0.05948372615039282
file_mod5,A3_s2_lifetime_r2,2,3,0.6,1.0112798451346272,0.10894607605483875,0.1780071538992306,0.052749719416386086
file_mod5,A3_s2_lifetime_r2,2,3,0.65,1.007731466353114,0.1149663975826638,0.18886734608194855,0.05611672278338945
file_mod5,A3_s2_lifetime_r2,2,3,0.7000000000000001,1.0088162423839562,0.12141235796011374,0.2021215018008008,0.06060606060606061
file_mod5,A3_s2_lifetime_r2,2,3,0.75,1.0075994995095479,0.13037870340153102,0.2148549705347954,0.05723905723905724
file_mod5,A3_s2_lifetime_r2,2,3,0.8,1.008250508206117,0.13926239391519946,0.22967183238291722,0.058361391694725026
file_mod5,A3_s2_lifetime_r2,2,3,0.85,1.008811877172335,0.14930758395586552,0.24784152354002603,0.05611672278338945
file_mod5,A3_s2_lifetime_r2,2,3,0.9,1.0025943328912452,0.16189116285762695,0.2683655304011457,0.05499438832772166
file_mod5,A3_s2_lifetime_r2,3,4,0.1,1.0017705885781902,0.09755623708213423,0.16386403627723845,0.061899679829242264
file_mod5,A3_s2_lifetime_r2,3,4,0.15000000000000002,1.0027767566558778,0.09459671937773811,0.15890114067616595,0.061899679829242264
file_mod5,A3_s2_lifetime_r2,3,4,0.2,1.0042497625432847,0.090078035849741,0.16084694456320026,0.06616862326574173
file_mod5,A3_s2_lifetime_r2,3,4,0.25,1.0078221933253273,0.08860794321141668,0.16073422306859197,0.06616862326574173
file_mod5,A3_s2_lifetime_r2,3,4,0.30000000000000004,1.009279672779437,0.0892315170633467,0.15934672020531082,0.0672358591248666
file_mod5,A3_s2_lifetime_r2,3,4,0.35,1.0107782963343253,0.09035515839720598,0.15973963660575435,0.064034151547492
file_mod5,A3_s2_lifetime_r2,3,4,0.4,1.0032881466499637,0.09175280931594765,0.16330099862220615,0.06510138740661686
file_mod5,A3_s2_lifetime_r2,3,4,0.45000000000000007,1.0032308979059432,0.09474566482638125,0.1661114949245257,0.060832443970117396
file_mod5,A3_s2_lifetime_r2,3,4,0.5,1.0024567768331312,0.10073156517209986,0.1764264544640876,0.0576307363927428
file_mod5,A3_s2_lifetime_r2,3,4,0.55,1.0057646320515667,0.10568927648120358,0.18509574609481028,0.060832443970117396
file_mod5,A3_s2_lifetime_r2,3,4,0.6,1.0077596390814354,0.11076599411905486,0.1945577366372671,0.05656350053361793
file_mod5,A3_s2_lifetime_r2,3,4,0.65,1.0056451431374498,0.11725893274227067,0.20243697291051244,0.05869797225186766
file_mod5,A3_s2_lifetime_r2,3,4,0.7000000000000001,1.0073558823025266,0.1238340838181074,0.21397931937610737,0.060832443970117396
file_mod5,A3_s2_lifetime_r2,3,4,0.75,1.0088217449474306,0.12941659224812146,0.22539957688143653,0.06296691568836713
file_mod5,A3_s2_lifetime_r2,3,4,0.8,1.0057550154020332,0.13789247742439653,0.23621108789572492,0.064034151547492
file_mod5,A3_s2_lifetime_r2,3,4,0.85,1.0046661906767769,0.14624659757931785,0.24852354233782914,0.06296691568836713
file_mod5,A3_s2_lifetime_r2,3,4,0.9,0.9987658790016112,0.15483698118687433,0.2562404860346345,0.0576307363927428
file_mod5,A3_s2_lifetime_r2,4,0,0.1,1.0024908599506897,0.08751849551985014,0.15645757106964242,0.07342657342657342
file_mod5,A3_s2_lifetime_r2,4,0,0.15000000000000002,1.0077044711566674,0.08432724516581319,0.14950714590858638,0.07226107226107226
file_mod5,A3_s2_lifetime_r2,4,0,0.2,1.008914719097073,0.08151398539410953,0.14848059459295115,0.0780885780885781
file_mod5,A3_s2_lifetime_r2,4,0,0.25,1.0119164876336113,0.08038727012199326,0.1462896810601207,0.08275058275058275
file_mod5,A3_s2_lifetime_r2,4,0,0.30000000000000004,1.0130578411414017,0.08044017022462469,0.14402759805053889,0.07692307692307693
file_mod5,A3_s2_lifetime_r2,4,0,0.35,1.0091270906554826,0.08300457151550805,0.14528914239605029,0.07109557109557109
file_mod5,A3_s2_lifetime_r2,4,0,0.4,1.0089150494466732,0.08809709143876959,0.1481713995702723,0.053613053613053616
file_mod5,A3_s2_lifetime_r2,4,0,0.45000000000000007,1.006473235846521,0.09076576715164547,0.15085774006873282,0.055944055944055944
file_mod5,A3_s2_lifetime_r2,4,0,0.5,1.0038941577620772,0.09564245073225752,0.15874610216647156,0.05244755244755245
file_mod5,A3_s2_lifetime_r2,4,0,0.55,1.0037224512103253,0.10182349058594037,0.16612129704640682,0.054778554778554776
file_mod5,A3_s2_lifetime_r2,4,0,0.6,1.004327347739087,0.1064285085036829,0.17443996841441523,0.05827505827505827
file_mod5,A3_s2_lifetime_r2,4,0,0.65,1.007321931846044,0.11164308269832851,0.1854034717659111,0.06177156177156177
file_mod5,A3_s2_lifetime_r2,4,0,0.7000000000000001,1.0081194955541237,0.1209338912948994,0.19663770641593264,0.05710955710955711
file_mod5,A3_s2_lifetime_r2,4,0,0.75,1.0095442840890807,0.12882849677657654,0.21102215771703603,0.055944055944055944
file_mod5,A3_s2_lifetime_r2,4,0,0.8,1.005837073307673,0.13735288351048425,0.22368984318778967,0.055944055944055944
file_mod5,A3_s2_lifetime_r2,4,0,0.85,1.0035901203191884,0.1458129088354691,0.23854339011862336,0.053613053613053616
file_mod5,A3_s2_lifetime_r2,4,0,0.9,1.0051934830610914,0.1538929616441212,0.2535292944468326,0.055944055944055944
file_mod5,A4_both,0,1,0.1,1.004850488547595,0.08010217115073315,0.15534544914518977,0.09330406147091108
file_mod5,A4_both,0,1,0.15000000000000002,1.00688108786863,0.07624345527052107,0.14906646065098228,0.09220636663007684
file_mod5,A4_both,0,1,0.2,1.008489499985751,0.0731928812051802,0.14399344300319583,0.09110867178924259
file_mod5,A4_both,0,1,0.25,1.0088661805223604,0.0719479143948899,0.1369376904656754,0.09330406147091108
file_mod5,A4_both,0,1,0.30000000000000004,1.0089644497818262,0.0685200275317796,0.13239903085163163,0.09330406147091108
file_mod5,A4_both,0,1,0.35,1.0083596248201243,0.06727618616718539,0.13223980598392027,0.10537870472008781
file_mod5,A4_both,0,1,0.4,1.0084727920994967,0.06756443399271345,0.13226198741344336,0.09659714599341383
file_mod5,A4_both,0,1,0.45000000000000007,1.0083292556351822,0.07012218853783092,0.13292193653744855,0.08342480790340286
file_mod5,A4_both,0,1,0.5,1.0075187225175435,0.0718198255650998,0.13258608747512934,0.07903402854006586
file_mod5,A4_both,0,1,0.55,1.0063868683931498,0.07414654477110516,0.13660329971766538,0.07574094401756312
file_mod5,A4_both,0,1,0.6,1.0042189896082165,0.076243099006434,0.1391171056583118,0.08122941822173436
file_mod5,A4_both,0,1,0.65,1.0042801885692394,0.07963964424916448,0.14949800126639318,0.08342480790340286
file_mod5,A4_both,0,1,0.7000000000000001,1.0032961461368988,0.08300157776387107,0.15608346734849954,0.0867178924259056
file_mod5,A4_both,0,1,0.75,1.002837617143041,0.08655199027063387,0.1656368594503615,0.0867178924259056
file_mod5,A4_both,0,1,0.8,1.0018850818784806,0.09222934817972356,0.17775830863464748,0.0845225027442371
file_mod5,A4_both,0,1,0.85,1.001159463415111,0.09718938997939502,0.18965546859351212,0.08342480790340286
file_mod5,A4_both,0,1,0.9,1.000702785140428,0.10428828912845672,0.19790373446357773,0.08122941822173436
file_mod5,A4_both,1,2,0.1,1.00129664884736,0.08417366438549034,0.15506982629770544,0.07751937984496124
file_mod5,A4_both,1,2,0.15000000000000002,1.0030157628526806,0.07944998129333342,0.14488082566316496,0.07751937984496124
file_mod5,A4_both,1,2,0.2,1.004284565368342,0.0723375282166982,0.13843313428402432,0.08748615725359911
file_mod5,A4_both,1,2,0.25,1.005628021106021,0.07008505963701522,0.13204368758041202,0.08970099667774087
file_mod5,A4_both,1,2,0.30000000000000004,1.005250910569768,0.06908493368894847,0.12656863697811732,0.08527131782945736
file_mod5,A4_both,1,2,0.35,1.0057697387260973,0.06802101376189401,0.12369485265321423,0.08637873754152824
file_mod5,A4_both,1,2,0.4,1.0051405445409878,0.06428310074705401,0.12812859546545063,0.09413067552602436
file_mod5,A4_both,1,2,0.45000000000000007,1.005620197175869,0.06448281251030236,0.12824720463525968,0.10188261351052048
file_mod5,A4_both,1,2,0.5,1.005253040130208,0.06337736158151297,0.133723940572802,0.11517165005537099
file_mod5,A4_both,1,2,0.55,1.003998218687255,0.0675690940967617,0.13546283288018124,0.10188261351052048
file_mod5,A4_both,1,2,0.6,1.002908860161284,0.06901055451367338,0.13964290647047656,0.10520487264673312
file_mod5,A4_both,1,2,0.65,1.0027889898465432,0.07590249806124943,0.1434181933871176,0.08859357696567
file_mod5,A4_both,1,2,0.7000000000000001,1.0026704029426852,0.08174509683970799,0.1521898610530571,0.09302325581395349
file_mod5,A4_both,1,2,0.75,1.0036503902080356,0.08944083387413398,0.15986589438411225,0.08970099667774087
file_mod5,A4_both,1,2,0.8,1.0017583878882748,0.09645892814646417,0.17110397689159051,0.08637873754152824
file_mod5,A4_both,1,2,0.85,1.0032862338392066,0.10386385592920627,0.18361363411045284,0.08305647840531562
file_mod5,A4_both,1,2,0.9,1.0044508787662019,0.11079393706010154,0.19818672462638048,0.08416389811738649
file_mod5,A4_both,2,3,0.1,1.0010046638457684,0.08868680182057403,0.16131420222809545,0.08080808080808081
file_mod5,A4_both,2,3,0.15000000000000002,1.0021546629565057,0.08490762307723598,0.1555645778864152,0.0819304152637486
file_mod5,A4_both,2,3,0.2,1.0037043440498237,0.07965561713567931,0.15327688971845954,0.08641975308641975
file_mod5,A4_both,2,3,0.25,1.0044393315549285,0.07518966261134591,0.14665278340038035,0.08978675645342311
file_mod5,A4_both,2,3,0.30000000000000004,1.005259631370222,0.0757328579679189,0.14062208544702054,0.08080808080808081
file_mod5,A4_both,2,3,0.35,1.0051555168194923,0.07454286376484026,0.1393843303386625,0.08305274971941638
file_mod5,A4_both,2,3,0.4,1.0049716687027743,0.07283270920181645,0.1358414351465871,0.07856341189674523
file_mod5,A4_both,2,3,0.45000000000000007,1.004886697824142,0.072541356023759,0.13681718265535736,0.08417508417508418
file_mod5,A4_both,2,3,0.5,1.004654409970187,0.06997022288313848,0.13633202876999428,0.09427609427609428
file_mod5,A4_both,2,3,0.55,1.0038894247657622,0.07045558247502842,0.13823590773762412,0.0931537598204265
file_mod5,A4_both,2,3,0.6,1.002301314067679,0.0714324178530259,0.1408582561346975,0.08866442199775533
file_mod5,A4_both,2,3,0.65,1.002173235823633,0.07225394027454396,0.1425889296997045,0.09988776655443322
file_mod5,A4_both,2,3,0.7000000000000001,1.002145010395113,0.07454852651580512,0.15154293521926715,0.10213243546576879
file_mod5,A4_both,2,3,0.75,1.0034427414014981,0.07703075572042684,0.15872340665888418,0.10549943883277217
file_mod5,A4_both,2,3,0.8,1.0044808410882133,0.08257537236228452,0.16790259939605673,0.10662177328843996
file_mod5,A4_both,2,3,0.85,1.0047718323654995,0.09144249149332573,0.18241676827562114,0.10101010101010101
file_mod5,A4_both,2,3,0.9,1.0043171396652046,0.09732917255415102,0.19324770448970174,0.10213243546576879
file_mod5,A4_both,3,4,0.1,1.0010170465411579,0.09438766278110822,0.16302799118393713,0.064034151547492
file_mod5,A4_both,3,4,0.15000000000000002,1.0023783139644427,0.08893660118827018,0.1521763864800615,0.0672358591248666
file_mod5,A4_both,3,4,0.2,1.0042000614950601,0.08304601661742883,0.14644594561297414,0.06830309498399147
file_mod5,A4_both,3,4,0.25,1.005270520228689,0.07798232190854987,0.14092813574688517,0.07043756670224119
file_mod5,A4_both,3,4,0.30000000000000004,1.0052489492086099,0.07361413726730226,0.13608364264332207,0.08537886872998933
file_mod5,A4_both,3,4,0.35,1.004975011685671,0.07172718370150549,0.1333159040427443,0.08110992529348986
file_mod5,A4_both,3,4,0.4,1.0042482858170916,0.06900754533006831,0.13180056323723421,0.09071504802561366
file_mod5,A4_both,3,4,0.45000000000000007,1.0046206868831158,0.06900972038666076,0.13063577571237034,0.09071504802561366
file_mod5,A4_both,3,4,0.5,1.0043974807507472,0.06885740389878248,0.1342329739271899,0.08751334044823907
file_mod5,A4_both,3,4,0.55,1.003802318155292,0.06862628593386977,0.14062034140907914,0.09284951974386339
file_mod5,A4_both,3,4,0.6,1.004293723867542,0.07265835622223715,0.14447480420872832,0.09391675560298826
file_mod5,A4_both,3,4,0.65,1.0027607284656264,0.0762976417271648,0.15175849080197246,0.09818569903948772
file_mod5,A4_both,3,4,0.7000000000000001,1.0027331200043492,0.0795249433404861,0.15877213930347278,0.09711846318036287
file_mod5,A4_both,3,4,0.75,1.0039237975891067,0.08606989966778034,0.16965879200986772,0.09391675560298826
file_mod5,A4_both,3,4,0.8,1.0035736933456691,0.09296850842427129,0.17666422348497124,0.09178228388473852
file_mod5,A4_both,3,4,0.85,1.0021811896862236,0.09766884462187875,0.18899635262575826,0.09391675560298826
file_mod5,A4_both,3,4,0.9,1.0018209237193259,0.10490464321563392,0.20114487380790558,0.08858057630736393
file_mod5,A4_both,4,0,0.1,1.0022756555327101,0.08450758162906202,0.15424073971743885,0.07459207459207459
file_mod5,A4_both,4,0,0.15000000000000002,1.0026667247470777,0.07988759048110061,0.1436739868093414,0.07342657342657342
file_mod5,A4_both,4,0,0.2,1.0046052292378043,0.07285787672642519,0.13948137413224904,0.08275058275058275
file_mod5,A4_both,4,0,0.25,1.004550663577548,0.06771404944961451,0.13397711861588119,0.0944055944055944
file_mod5,A4_both,4,0,0.30000000000000004,1.0063373149175212,0.06454738750866884,0.1295814862355527,0.10139860139860139
file_mod5,A4_both,4,0,0.35,1.0065579520091297,0.062246094101609806,0.1271110956276309,0.10139860139860139
file_mod5,A4_both,4,0,0.4,1.004459967563429,0.059332398929077046,0.12693271946007562,0.11538461538461539
file_mod5,A4_both,4,0,0.45000000000000007,1.004785122751132,0.059474943744548536,0.12331933801749734,0.10955710955710955
file_mod5,A4_both,4,0,0.5,1.0044894410914318,0.06076652832603646,0.1264135803227534,0.11188811188811189
file_mod5,A4_both,4,0,0.55,1.0031025907346216,0.06378249966753441,0.12648138585781082,0.10722610722610723
file_mod5,A4_both,4,0,0.6,1.000025513984315,0.0689507539630172,0.12493644989850466,0.09673659673659674
file_mod5,A4_both,4,0,0.65,0.9988598592152953,0.07390702025499152,0.13251134651584667,0.08624708624708624
file_mod5,A4_both,4,0,0.7000000000000001,0.9991077300151188,0.07796328951913428,0.14169428733423223,0.09324009324009325
file_mod5,A4_both,4,0,0.75,0.9980274250330874,0.08223139364505616,0.15369995978809325,0.08974358974358974
file_mod5,A4_both,4,0,0.8,0.9979037778376545,0.08915899156997148,0.1646731839863786,0.08508158508158509
file_mod5,A4_both,4,0,0.85,0.9986933983343311,0.09788038830341012,0.174521297464385,0.07575757575757576
file_mod5,A4_both,4,0,0.9,0.9973478714129586,0.10443838383307685,0.18687220894370865,0.07459207459207459
file_mod5,A5_both_file_linear,0,1,0.1,1.0041419671527787,0.08222103044257512,0.15454791029403037,0.0889132821075741
file_mod5,A5_both_file_linear,0,1,0.15000000000000002,1.0055405226059844,0.07694194137565724,0.14923289648650317,0.09330406147091108
file_mod5,A5_both_file_linear,0,1,0.2,1.0074274979574844,0.0734958837671259,0.14259926000443213,0.09110867178924259
file_mod5,A5_both_file_linear,0,1,0.25,1.008832083189004,0.07123985955018958,0.13567146589512535,0.09769484083424808
file_mod5,A5_both_file_linear,0,1,0.30000000000000004,1.0091176927012997,0.0686910645818693,0.13229141691315693,0.09220636663007684
file_mod5,A5_both_file_linear,0,1,0.35,1.008351086173362,0.0670009041436394,0.13168689573860687,0.10428100987925357
file_mod5,A5_both_file_linear,0,1,0.4,1.008459543751628,0.06814927363127049,0.1327023128386996,0.09001097694840834
file_mod5,A5_both_file_linear,0,1,0.45000000000000007,1.0075685288425245,0.07121184997226615,0.13333756263583119,0.0801317233809001
file_mod5,A5_both_file_linear,0,1,0.5,1.006689936864635,0.07244348345155943,0.1322436545957812,0.07683863885839737
file_mod5,A5_both_file_linear,0,1,0.55,1.0062264787043793,0.07413436843089821,0.13689857855951482,0.07793633369923161
file_mod5,A5_both_file_linear,0,1,0.6,1.0039907185733083,0.07564428028987236,0.14019803707814726,0.08122941822173436
file_mod5,A5_both_file_linear,0,1,0.65,1.0038928881369764,0.0791636385744327,0.1494536965627179,0.0845225027442371
file_mod5,A5_both_file_linear,0,1,0.7000000000000001,1.0032834694599384,0.08279016567303621,0.15612392144020276,0.08562019758507135
file_mod5,A5_both_file_linear,0,1,0.75,1.0032887686100758,0.08717903951283262,0.16594686548584997,0.0845225027442371
file_mod5,A5_both_file_linear,0,1,0.8,1.0017102158884439,0.09267873386614744,0.17789637900768734,0.08342480790340286
file_mod5,A5_both_file_linear,0,1,0.85,1.0014235135640677,0.09774149038031316,0.1902512839026257,0.08342480790340286
file_mod5,A5_both_file_linear,0,1,0.9,1.0004470388313147,0.10413642542073126,0.19814746390311,0.08122941822173436
file_mod5,A5_both_file_linear,1,2,0.1,1.0024146081889107,0.08478698837471227,0.1559264634942173,0.07862679955703211
file_mod5,A5_both_file_linear,1,2,0.15000000000000002,1.0032322030136736,0.0794750380466347,0.1442918320329169,0.07641196013289037
file_mod5,A5_both_file_linear,1,2,0.2,1.004513704796797,0.07344412016796398,0.1375257158330072,0.08527131782945736
file_mod5,A5_both_file_linear,1,2,0.25,1.0058965469209484,0.07034054263903755,0.1322827521373729,0.08859357696567
file_mod5,A5_both_file_linear,1,2,0.30000000000000004,1.0058877280449363,0.0695450663637171,0.12537645443615097,0.08416389811738649
file_mod5,A5_both_file_linear,1,2,0.35,1.0058958664362172,0.06756418203448117,0.12346672101478401,0.08859357696567
file_mod5,A5_both_file_linear,1,2,0.4,1.0055362357863644,0.06467562005676691,0.12749295775950903,0.09413067552602436
file_mod5,A5_both_file_linear,1,2,0.45000000000000007,1.0058927703708807,0.06410842348278639,0.12809226576734867,0.10409745293466224
file_mod5,A5_both_file_linear,1,2,0.5,1.0058518937247944,0.06328950042673948,0.13323801247311784,0.11406423034330011
file_mod5,A5_both_file_linear,1,2,0.55,1.0045077782342475,0.06729646513574361,0.135444349718445,0.10299003322259136
file_mod5,A5_both_file_linear,1,2,0.6,1.003348713114323,0.06881003155692,0.1398728935896439,0.10852713178294573
file_mod5,A5_both_file_linear,1,2,0.65,1.0034229907412135,0.07550120358732026,0.1434268665469326,0.08970099667774087
file_mod5,A5_both_file_linear,1,2,0.7000000000000001,1.003146730566031,0.08143276068793892,0.1521847348509694,0.09302325581395349
file_mod5,A5_both_file_linear,1,2,0.75,1.0039481796602365,0.08961552529391409,0.16051150340640474,0.08970099667774087
file_mod5,A5_both_file_linear,1,2,0.8,1.0017732115619669,0.09632405695706142,0.17142589773420558,0.08637873754152824
