outer_fold,s2,k,sigma_over_mu,fit_p,r68,r90,tail_safe
0,qS2BC_max,0.89,0.05317431730678439,0.7530215878383698,0.07295424988637439,0.14327099730736,False
0,qS2BC_max,0.9,0.05320747686794265,0.7079057125044951,0.07295946566409452,0.14384502740370417,False
0,qS2BC_max,0.91,0.053185973173271915,0.7513561675256542,0.07282602481316545,0.14384046362522485,False
0,qS2BC_max,0.92,0.05289526212540732,0.6452965401789597,0.07300982058015812,0.14374465499083947,False
0,qS2BC_max,0.93,0.053028211725022034,0.7799033839777991,0.0730433612921289,0.14366850678973928,False
0,qS2BC_max,0.94,0.05282672551818734,0.697642786655816,0.0730664483540593,0.1437813111917572,False
0,qS2BC_max,0.95,0.05312382394201046,0.44187742604670305,0.07320709538288662,0.14497562536161582,False
0,qS2BC_max,0.96,0.0525551594835801,0.5135433678570692,0.07344212451049018,0.14526332819290166,False
0,qS2BC_max,0.97,0.05218450556653422,0.6319910530003072,0.07358628544500798,0.14476991571171718,False
0,qS2BC_max,0.98,0.0519302250453628,0.46596058011640795,0.0737238505866156,0.1446677819790497,False
0,qS2BC_max,0.99,0.05201407354533592,0.7689250465400971,0.0739514541031001,0.14483523928167794,False
0,qS2BC_max,1.0,0.05260153743169094,0.17628464132700056,0.07390345228955264,0.1448236413272463,False
0,qS2BC_max,1.01,0.05185729363959723,0.20054704541030158,0.07380504233056794,0.14501136928305372,False
0,qS2BC_max,1.02,0.05144724186038487,0.017295991988516096,0.07394231517550148,0.14523169785042847,False
0,qS2BC_max,1.03,0.053793907907473196,0.08027190817234608,0.0740564932462171,0.1456121757807061,False
0,qS2BC_max,1.04,0.05322641325264207,0.045845785903805,0.07399426450092104,0.14582880214032037,False
0,qS2BC_max,1.05,0.05355661758410495,0.08475351698150439,0.07401078053083841,0.14583031014165268,False
0,qS2BC_max,1.06,0.053544252601268834,0.03875199418014571,0.07401199383120524,0.14613475566656856,False
0,qS2BC_max,1.07,0.053471636284407854,0.0873068771089172,0.07417744580849099,0.14640029049487324,False
0,qS2BC_max,1.08,0.051854550429207745,0.5833412607333734,0.07426834496541722,0.14665840001991656,False
0,qS2BC_max,1.09,0.05186733682558979,0.23686569372227417,0.07436480761155063,0.14655640251784835,False
0,qS2BC_max,1.1,0.05160196520956076,0.24783315315335366,0.07444307923506994,0.14694688547433574,False
0,qS2BC_max,1.11,0.05155705448600343,0.6636643239448126,0.07462668306272277,0.14711884414063695,False
0,qS2BC_max,1.12,0.051876359948887396,0.8206391311563428,0.07465396929026465,0.1471844949280749,False
0,qS2BC_max,1.13,0.052747518129197944,0.27166815875647243,0.0749326877278687,0.14742224661102443,False
0,qS2BC_max,1.14,0.05006198953657625,0.9395198987741666,0.07508930799794994,0.14772660371772198,False
0,qS2BC_max,1.15,0.050258406103147024,0.8467745933936203,0.07502126297955768,0.14788689644180303,False
0,qS2BC_max,1.16,0.050283061709193826,0.6693640093000862,0.07507206813907231,0.14823102002780478,False
0,qS2BC_max,1.17,0.05035011712570004,0.8006068663181068,0.07521832376648138,0.1486525204380643,False
0,qS2BC_max,1.18,0.05272292332010078,0.6067776572471378,0.07522059028130823,0.14898970915166593,False
0,qS2BC_max,1.19,0.05018512956780286,0.9158632746827091,0.07535867040189803,0.14894431763858143,False
0,qS2BC_max,1.2,0.04990665525892386,0.9780739101062418,0.07547778848060682,0.14915134987970277,False
0,qS2BC_max,1.21,0.04992915374048209,0.9970141406207593,0.07579063618547009,0.1493754703573077,False
0,qS2BC_max,1.22,0.049780769460005675,0.9959285741233502,0.0759755149539871,0.14942219626790912,False
0,qS2BC_max,1.23,0.04988486471330461,0.9988595787220409,0.0761868823209193,0.14953771279368766,False
0,qS2BC_max,1.24,0.0498851038438445,0.9995626013532803,0.0762479036795286,0.14962738949098944,False
0,qS2BC_max,1.25,0.04989465746476077,0.9995542235004117,0.07652348957043369,0.14963635906793082,False
0,qS2BC_max,1.26,0.05288983252663149,0.10241964394365011,0.07680108424850884,0.14961536471491374,False
0,qS2BC_max,1.27,0.05319325944590257,0.06899039612151851,0.0768887009003439,0.15005742775446082,False
0,qS2BC_max,1.28,0.052063759357233744,0.5811355964419237,0.07701364390139871,0.1502058926615951,False
0,qS2BC_max,1.29,0.05195568559252988,0.5319449266174643,0.07695903642036929,0.15038664895197465,False
0,qS2BC_max,1.3,0.05131436348938714,0.8966551199366615,0.07700111486120034,0.15073015629243885,False
0,qS2Bdes_max,0.75,0.0677688099479252,0.4609015535590159,0.08942515881553771,0.16363880989537608,False
0,qS2Bdes_max,0.76,0.0671188111669365,0.5042165744731878,0.08919262138748771,0.16393145288112443,False
0,qS2Bdes_max,0.77,0.06637333782191403,0.6247016384118794,0.08917409845469428,0.16389988138376677,False
0,qS2Bdes_max,0.78,0.0659551099068579,0.47624765907977096,0.08903993621199147,0.1636661501762721,False
0,qS2Bdes_max,0.79,0.06534243505434122,0.22315788806794087,0.08899314098489057,0.16326531918141945,False
0,qS2Bdes_max,0.8,0.06422761088408215,0.14858773525418284,0.08906480288226477,0.16301326523029946,False
0,qS2Bdes_max,0.81,0.06373165823511691,0.10422198653722461,0.08910483909310676,0.16292923422478497,False
0,qS2Bdes_max,0.82,0.06427992229983921,0.036764962786325656,0.08912520773731092,0.16316364998777788,False
0,qS2Bdes_max,0.83,0.06454654517417459,0.05756398496077844,0.08910017428951102,0.16372631772211718,False
0,qS2Bdes_max,0.84,0.061384501799537874,0.05515329957349499,0.08891250911060677,0.16317709552518575,False
0,qS2Bdes_max,0.85,0.061294680659376925,0.006225852472925376,0.08872012030123966,0.16296614894458022,False
0,qS2Bdes_max,0.86,0.059183920338732016,0.43427290528999596,0.08859074772838343,0.162572960322235,False
0,qS2Bdes_max,0.87,0.05855825370810245,0.21090596235275924,0.08842791972300297,0.1621539934408931,False
0,qS2Bdes_max,0.88,0.06058130978194883,0.012536827855344778,0.08846993652125364,0.16231520319351314,False
0,qS2Bdes_max,0.89,0.06030428773550313,0.1541187663847086,0.0884518723357401,0.16232105276939432,False
0,qS2Bdes_max,0.9,0.0628088808080442,0.20312835405716675,0.08840007955802068,0.16227706672155384,False
0,qS2Bdes_max,0.91,0.05983839966723273,0.2690953459513527,0.08818471174639338,0.16278139135229883,False
0,qS2Bdes_max,0.92,0.057891147641433334,0.06338771310079422,0.08795566812751669,0.16301230692059082,False
0,qS2Bdes_max,0.93,0.06499036180102302,5.262315501749815e-05,0.0881623078572756,0.16316054678991085,False
0,qS2Bdes_max,0.94,0.06509391431596483,0.01646204451043385,0.08786613251880171,0.16295263408720612,False
0,qS2Bdes_max,0.95,0.059149503275170115,0.1426840413430836,0.08774788378120806,0.1629880636616733,False
0,qS2Bdes_max,0.96,0.058931497400947996,0.5300596450109183,0.08761150252606102,0.16341460389275828,False
0,qS2Bdes_max,0.97,0.059109168879585706,0.7855853516970388,0.0874091673787624,0.1631808278222331,False
0,qS2Bdes_max,0.98,0.05930214442950003,0.5775525594924712,0.0872360404850676,0.16333345734420884,False
0,qS2Bdes_max,0.99,0.05911768505077221,0.3244887584731777,0.08712897267964548,0.1633390475451031,False
0,qS2Bdes_max,1.0,0.05932453684000038,0.3131834968113804,0.08700107041104192,0.16339159668432934,False
0,qS2Bdes_max,1.01,0.058815034161222274,0.13725782303272976,0.08684878827648972,0.16353438146599408,False
0,qS2Bdes_max,1.02,0.0588163328540846,0.5057633781609303,0.08669240575475129,0.16387933710731425,False
0,qS2Bdes_max,1.03,0.05979544672247809,0.3859651168931589,0.08677819441364407,0.16388919526604956,False
0,qS2Bdes_max,1.04,0.05989866866296239,0.7595276294959487,0.08705329318291803,0.16384493861084415,False
0,qS2Bdes_max,1.05,0.05923858370075058,0.3428457621232287,0.08711844533854876,0.16392822143977287,False
0,qS2Bdes_max,1.06,0.0590719098754522,0.5067192674819851,0.08727037612837754,0.16373184174673763,False
0,qS2Bdes_max,1.07,0.059300866311860705,0.7425256886067284,0.0873468126166282,0.16385911221975194,False
0,qS2Bdes_max,1.08,0.0591253789256671,0.43628833161263625,0.08739403450711557,0.16374655531724197,False
0,qS2Bdes_max,1.09,0.05985570127491717,0.26090113904475404,0.0873645719700959,0.16366223550313297,False
0,qS2Bdes_max,1.1,0.05781939135277581,0.7063973964464295,0.08724917803496313,0.16371588531651776,False
0,qS2Bdes_max,1.11,0.057384046379717404,0.3608281169245068,0.08716491644279922,0.16364139144664247,False
0,qS2Bdes_max,1.12,0.057418409094750086,0.2652093899416493,0.0873135393532318,0.16371070855387823,False
0,qS2Bdes_max,1.13,0.05713632073120977,0.23759599355763533,0.08731364176193271,0.16376473027677677,False
0,qS2Bdes_max,1.14,0.05705209861445313,0.6413624858843865,0.08734366280689686,0.16415807294565615,False
0,qS2Bdes_max,1.15,0.06141027892933446,0.7612795693162971,0.08743797952531863,0.16405484890212285,False
0,qS2Bdes_max,1.16,0.05702646277022213,0.35210166736648957,0.08729727327891368,0.16375310649677194,False
0,qS2Bdes_max,1.17,0.0572406298602246,0.3185744766934848,0.08720216932660943,0.16385494022593497,False
0,qS2Bdes_max,1.18,0.06181435235789646,0.9526740041104299,0.0869875359203889,0.16399200897116584,False
0,qS2Bdes_max,1.19,0.06152362279760902,0.9946048991698365,0.08698114741729461,0.16374682876142233,False
0,qS2Bdes_max,1.2,0.057165748198381945,0.18837673750967962,0.08711333154662144,0.16404300099888555,False
0,qS2Bdes_max,1.21,0.05703284801671892,0.3771997853843894,0.08716060270157387,0.16438441447596347,False
0,qS2Bdes_max,1.22,0.06166137764084769,0.6829502345721504,0.08727287627880502,0.1646532538460614,False
0,qS2Bdes_max,1.23,0.05699509991970403,0.3405991814143306,0.08740284179117702,0.16477540825432566,False
0,qS2Bdes_max,1.24,0.05737425843446209,0.3729075499368664,0.08727796011769831,0.16483958845599983,False
0,qS2Bdes_max,1.25,0.061515834818290385,0.5116958660058581,0.0873734530160818,0.16462917397673876,False
0,qS2Bdes_max,1.26,0.0599172511054467,0.32048871564452597,0.08733007646795224,0.16491039372544192,False
0,qS2Bdes_max,1.27,0.061486929856863215,0.387471186477824,0.08736314087042774,0.16526511983224149,False
0,qS2Bdes_max,1.28,0.060001194142719226,0.5194401908644611,0.08738297742919511,0.16565914948691549,False
0,qS2Bdes_max,1.29,0.060217764042422996,0.6970616776526558,0.08742829267560022,0.1659894536192562,False
0,qS2Bdes_max,1.3,0.05996207966302675,0.9207723497363831,0.08738479234685363,0.16614279542564667,False
1,qS2Bub_C,0.75,0.04991808852988618,1.4769094804168253e-15,0.06650647294384497,0.12676096223292285,True
1,qS2Bub_C,0.76,0.049254872834397154,3.1190024951976495e-14,0.0663393764146433,0.1267236138988595,True
1,qS2Bub_C,0.77,0.049556257837842364,2.6696972404255217e-19,0.06640081922668904,0.12693566936511205,True
1,qS2Bub_C,0.78,0.049163136189850666,5.702906615112234e-21,0.06670370593466399,0.12694785925276594,True
1,qS2Bub_C,0.79,0.05006407728847149,3.3557956307094276e-27,0.06684649647355084,0.12690363701851162,True
1,qS2Bub_C,0.8,0.04718101059668661,9.170896064241826e-19,0.06728546371777468,0.127139169487393,True
1,qS2Bub_C,0.81,0.04847356323501337,1.9078691073506132e-29,0.06751161499456014,0.12712539449126115,True
1,qS2Bub_C,0.82,0.04892412967087714,8.354035501195318e-25,0.06762612192542837,0.12756814440261977,True
1,qS2Bub_C,0.83,0.048186853639144774,1.2731548563760666e-29,0.06774916430981746,0.12782705423961346,True
1,qS2Bub_C,0.84,0.04702059571769374,4.362645671884697e-28,0.06781653938834133,0.12793033107239876,True
1,qS2Bub_C,0.85,0.047114961978350564,1.8453893326649238e-30,0.06786442781901623,0.12782143552483605,True
1,qS2Bub_C,0.86,0.047834384686903944,6.703695793720289e-39,0.06795205680969346,0.12802081718222663,True
1,qS2Bub_C,0.87,0.04706026571916118,4.471062388826359e-32,0.06817111331506145,0.1280975901739727,True
1,qS2Bub_C,0.88,0.04569021620235902,5.930587651510664e-48,0.06822094354433464,0.12832667682261134,True
1,qS2Bub_C,0.89,0.04382339369330415,3.7449673302278526e-28,0.0684072575452588,0.12887440437798195,True
1,qS2Bub_C,0.9,0.043762902911376675,1.8645761437378456e-28,0.06839169019347974,0.12914072857981854,True
1,qS2Bub_C,0.91,0.04283121636270729,4.918490910349747e-31,0.06833157166153316,0.12948214116432868,True
1,qS2Bub_C,0.92,0.04249566568782847,6.826574237055998e-33,0.068606988778345,0.12980056528487371,True
1,qS2Bub_C,0.93,0.041972906860636115,1.922806737996456e-37,0.06882142703964135,0.12984045710001102,True
1,qS2Bub_C,0.94,0.04205558523481745,1.6410386229554367e-33,0.06891104658482615,0.12993944719480713,True
1,qS2Bub_C,0.95,0.040975948506839555,2.6066936383894286e-49,0.06885455918919325,0.13005058025738017,True
1,qS2Bub_C,0.96,0.041013464911954955,1.7245998707191508e-44,0.0687884924911727,0.12979707822870837,True
1,qS2Bub_C,0.97,0.040730277148560146,2.843026535865123e-51,0.06872952711663353,0.12994808393255283,True
1,qS2Bub_C,0.98,0.04021648836436757,4.6992850493706605e-55,0.06907299333108183,0.13009607138129284,False
1,qS2Bub_C,0.99,0.03976741672745528,8.463032026552824e-65,0.06878557192708563,0.1304332838912896,True
1,qS2Bub_C,1.0,0.038832706077335674,6.046365701476448e-70,0.0687957716073581,0.1306848975361572,True
1,qS2Bub_C,1.01,0.03881193461760433,2.9998667936845308e-61,0.0688475308667447,0.1306838836915021,True
1,qS2Bub_C,1.02,0.0389051123416543,2.998279982553471e-57,0.0688073923007242,0.13081879485273515,True
1,qS2Bub_C,1.03,0.039013954053314426,7.098125140266408e-60,0.06876707108839529,0.13102328278757613,False
1,qS2Bub_C,1.04,0.039485495958327156,2.8275290572026884e-52,0.06913818015888634,0.1314590788191593,False
1,qS2Bub_C,1.05,0.039805441802723426,3.194415797562843e-46,0.06939639565433638,0.13169193251616804,False
1,qS2Bub_C,1.06,0.04001158936530896,6.404719934348619e-41,0.06980192509818481,0.1318973353659744,False
1,qS2Bub_C,1.07,0.0401250110755203,1.5027585433838468e-38,0.07008130812791763,0.1327373162856388,False
1,qS2Bub_C,1.08,0.039842935836400875,8.133699866270023e-34,0.07005539432554973,0.13281541647393996,False
1,qS2Bub_C,1.09,0.039963079438137004,6.970138424563985e-37,0.07043252006879548,0.13281200143990018,False
1,qS2Bub_C,1.1,0.04141209886297146,3.8410722073502495e-31,0.07064176029898753,0.13302057034674672,False
1,qS2Bub_C,1.11,0.040943860633719305,9.833949845250006e-24,0.07088129504333018,0.13346603177269112,False
1,qS2Bub_C,1.12,0.04083898238792896,1.3576414557114253e-26,0.07115341080396352,0.13368199292991595,False
1,qS2Bub_C,1.13,0.041358128794975704,2.2051976737925937e-21,0.07123467621066316,0.13386231448779345,False
1,qS2Bub_C,1.14,0.04134259227571982,3.40812307269126e-21,0.07140811534968348,0.13391461860126472,False
1,qS2Bub_C,1.15,0.04145169888035693,3.270166816376434e-18,0.07165902289448461,0.13416173095315417,False
1,qS2Bub_C,1.16,0.0428653216681278,2.1885960017613412e-17,0.0716367237343762,0.13441744061307023,False
1,qS2Bub_C,1.17,0.04184882428515629,8.863373986952389e-15,0.07190281604051194,0.1347207351098075,False
1,qS2Bub_C,1.18,0.04221819211482809,1.1582199140874453e-17,0.07204907683211792,0.13490398003610188,False
1,qS2Bub_C,1.19,0.042166029528613536,1.1638443547220265e-14,0.0720394978784681,0.135178789755055,False
1,qS2Bub_C,1.2,0.04234283177524883,1.8800835497664232e-17,0.07219006232325068,0.1353701401146177,False
1,qS2Bub_C,1.21,0.04213167734635381,2.946910825503316e-17,0.07227442058270002,0.13611211844980642,False
1,qS2Bub_C,1.22,0.042267597000925985,2.2816882543534458e-15,0.07242071501519579,0.13655925977339345,False
1,qS2Bub_C,1.23,0.0425311274024728,7.041805434088062e-18,0.07267095088486461,0.13676526592951171,False
1,qS2Bub_C,1.24,0.04266071256521172,3.207041043551433e-12,0.07278106596382797,0.13693783393728992,False
1,qS2Bub_C,1.25,0.04251180001037543,1.2160269716031544e-11,0.07297759114899824,0.13720597513246685,False
1,qS2Bub_C,1.26,0.042842481788281365,1.176701400692334e-10,0.07306996813108178,0.13740836810542237,False
1,qS2Bub_C,1.27,0.043014168506330934,2.329751839230654e-12,0.07315300674542305,0.13776580180664683,False
1,qS2Bub_C,1.28,0.04318574490730698,8.43522698389314e-15,0.07325671968376783,0.13814876269758405,False
1,qS2Bub_C,1.29,0.043411034968838254,8.763442397915717e-16,0.07342539540170474,0.13847553277492794,False
1,qS2Bub_C,1.3,0.04354852121210656,1.4538702377498765e-12,0.07349712505625182,0.138749472232202,False
1,qS2Bdesub_C,0.75,0.04916751040549659,2.9626496551609074e-12,0.06650584728203893,0.12676105633720322,True
1,qS2Bdesub_C,0.76,0.04924872099518426,2.650000187130707e-14,0.0663393320844131,0.12672311961156088,True
1,qS2Bdesub_C,0.77,0.049585065611211225,2.384322171817518e-19,0.0664008016533561,0.12693512312337593,True
1,qS2Bdesub_C,0.78,0.049163357405161257,8.246709836636184e-21,0.06670386505655064,0.12694789253747324,True
1,qS2Bdesub_C,0.79,0.05003269213831673,1.8571810571019172e-27,0.06684687066843661,0.1269036233137967,True
1,qS2Bdesub_C,0.8,0.04716472849052916,6.792096919272781e-19,0.06728510791253063,0.12713948875183767,True
1,qS2Bdesub_C,0.81,0.048472470255316896,2.133271729570439e-29,0.06751264631138891,0.127125337262465,True
1,qS2Bdesub_C,0.82,0.04892572003655934,1.651601048482001e-24,0.06762609172316048,0.12756793206531336,True
1,qS2Bdesub_C,0.83,0.04819535482927779,1.726650478906211e-29,0.06774857419958419,0.12782726441075387,True
1,qS2Bdesub_C,0.84,0.04700528397304399,4.913920200851191e-28,0.06781666098145364,0.12793021345906333,True
1,qS2Bdesub_C,0.85,0.04709658735321566,2.262404784753597e-30,0.06781055870716762,0.1278210576744737,True
1,qS2Bdesub_C,0.86,0.047349813363214734,1.1543775298438395e-34,0.06793172602973432,0.12802093769819362,True
1,qS2Bdesub_C,0.87,0.04690329390345218,4.233966437194164e-30,0.06809668453822947,0.1280979612901515,True
1,qS2Bdesub_C,0.88,0.045576570434743474,6.9852780530047544e-46,0.06822065020689486,0.12832659832060217,True
1,qS2Bdesub_C,0.89,0.0438377472311764,7.643394735145716e-28,0.06840715193721686,0.1288743360987996,True
1,qS2Bdesub_C,0.9,0.04374564496625217,1.4750477970373665e-28,0.06839204411927863,0.1291412052146249,True
1,qS2Bdesub_C,0.91,0.042822106318208604,3.355849316573097e-31,0.06833160942409532,0.12948236358646614,True
1,qS2Bdesub_C,0.92,0.04248227225130543,3.517576490734747e-33,0.06860722555261514,0.12980049993044063,True
1,qS2Bdesub_C,0.93,0.04198006244053451,1.9572707274721493e-37,0.06882155035887247,0.1298403881276283,True
1,qS2Bdesub_C,0.94,0.04209169412612699,4.013379168724318e-33,0.06891098400204931,0.12993946983497354,True
1,qS2Bdesub_C,0.95,0.04100421280811662,5.515831895614063e-49,0.06885460847454937,0.13005039514854688,True
1,qS2Bdesub_C,0.96,0.04100579730254866,1.3206091399663913e-44,0.06878823493590992,0.12979700738168676,True
1,qS2Bdesub_C,0.97,0.04070993610100732,2.0613974320796512e-51,0.06872966417181606,0.12994798182946932,True
1,qS2Bdesub_C,0.98,0.04021831160794785,1.4978338298200385e-54,0.06907294545425108,0.13009603279240048,False
1,qS2Bdesub_C,0.99,0.039781525258921806,2.0959080918879615e-64,0.06878529653784607,0.13043336004126252,True
1,qS2Bdesub_C,1.0,0.03883627093117727,6.644606465571549e-70,0.0687961722198039,0.1306850634042044,True
1,qS2Bdesub_C,1.01,0.038810952052861225,3.1167082551153505e-61,0.06884728567462164,0.1306836476012253,True
1,qS2Bdesub_C,1.02,0.03890427814375363,3.087190557824346e-57,0.06880741091320129,0.13081869923582476,True
1,qS2Bdesub_C,1.03,0.03899427842746229,3.4793566638522303e-60,0.06876675484243751,0.1310229812003376,False
1,qS2Bdesub_C,1.04,0.039458183896660524,1.2803681347824298e-52,0.0691386480997401,0.13145920430110913,False
1,qS2Bdesub_C,1.05,0.03977714430588722,1.0970840044052087e-46,0.06939605542730053,0.13166663467463394,False
1,qS2Bdesub_C,1.06,0.03998616553923299,2.754879935330106e-41,0.06980163137604879,0.13176658728541416,False
1,qS2Bdesub_C,1.07,0.04012246690775082,1.891941523309838e-38,0.0700810791412321,0.13225436538582874,False
1,qS2Bdesub_C,1.08,0.03984216255686705,9.352182394759236e-34,0.0700553147314314,0.1323783674380301,False
1,qS2Bdesub_C,1.09,0.03998544965131798,9.93301799666667e-37,0.07043248376387001,0.13262829863166145,False
1,qS2Bdesub_C,1.1,0.04138832037331565,1.1931597211815075e-30,0.07064168879735132,0.13302072716336932,False
1,qS2Bdesub_C,1.11,0.040950941723953846,1.3389786677356723e-23,0.07088143630540407,0.13346610204012585,False
1,qS2Bdesub_C,1.12,0.04083783943604496,1.2283716235976305e-26,0.07115329163726843,0.13368247274743048,False
1,qS2Bdesub_C,1.13,0.04135987563867598,2.2279075537386274e-21,0.07123490727934702,0.1338626863862616,False
1,qS2Bdesub_C,1.14,0.041353189892061826,4.4097133107769785e-21,0.07140845798669879,0.13391483398901524,False
1,qS2Bdesub_C,1.15,0.04146608662669002,4.844275237160337e-18,0.07165948887044338,0.13416188607718277,False
1,qS2Bdesub_C,1.16,0.04288297754549063,4.312160378268818e-17,0.07158889556598175,0.134417461165565,False
1,qS2Bdesub_C,1.17,0.04187705696716056,7.644730173359987e-15,0.07186869613953054,0.13472089874153584,False
1,qS2Bdesub_C,1.18,0.04221082048413695,9.984724452113767e-18,0.07202064968309749,0.13490361545918095,False
1,qS2Bdesub_C,1.19,0.04217185395209266,1.089902038334403e-14,0.07200878435239237,0.13517866863068875,False
1,qS2Bdesub_C,1.2,0.04234331732247544,1.6879492937015878e-17,0.07213678817640028,0.13537045841702822,False
1,qS2Bdesub_C,1.21,0.04212042236263614,9.242473282461874e-18,0.07227457620888346,0.13611215794918066,False
1,qS2Bdesub_C,1.22,0.042244943602858465,6.668733819122068e-16,0.07242089175953459,0.13655948321685132,False
1,qS2Bdesub_C,1.23,0.042518965756978215,2.9834913985750624e-18,0.07267070589595591,0.13676533594307624,False
1,qS2Bdesub_C,1.24,0.042648510032905276,1.7045230511841135e-12,0.07278115992748393,0.13693803801314092,False
1,qS2Bdesub_C,1.25,0.04250660333952753,9.582632900693935e-12,0.07297775728551974,0.13720603584865165,False
1,qS2Bdesub_C,1.26,0.04283844709256426,8.131623156434732e-11,0.07307030882115781,0.13740858877384957,False
1,qS2Bdesub_C,1.27,0.04301016522618873,1.3843272335010208e-12,0.0731529761436447,0.13776587746392924,False
1,qS2Bdesub_C,1.28,0.04319615004891521,8.421092196236128e-15,0.07325675187444988,0.13814892623574088,False
1,qS2Bdesub_C,1.29,0.04342316123888394,1.0899894492042508e-15,0.0734254815044384,0.13847554702360587,False
1,qS2Bdesub_C,1.3,0.043554773093011555,1.539602826152602e-12,0.07349712386385268,0.13874940010709877,False
1,qS2Bub_C_stretch,0.75,0.05396410201363459,1.2590641876606117e-07,0.06652403427560159,0.12525214537494694,True
1,qS2Bub_C_stretch,0.76,0.054218520973032015,2.3838867194239416e-10,0.06668367401620022,0.12491126204221834,True
1,qS2Bub_C_stretch,0.77,0.05181859815787356,1.5699807837127422e-12,0.06679066891488955,0.12497352252437835,True
1,qS2Bub_C_stretch,0.78,0.052644109418734056,2.0594597339060425e-13,0.06676775250966507,0.1252439215483347,True
1,qS2Bub_C_stretch,0.79,0.0532697798850041,1.488850447678049e-11,0.06676956423308042,0.1253992442499105,True
1,qS2Bub_C_stretch,0.8,0.052488796222796945,6.385985098624823e-10,0.06666989300561336,0.12570333953351873,True
1,qS2Bub_C_stretch,0.81,0.05276096378496728,2.2489704591845548e-10,0.0664728355548311,0.12573089255984568,True
1,qS2Bub_C_stretch,0.82,0.052284749596719464,1.7440230137110596e-11,0.0666573829191326,0.12585024948369625,True
1,qS2Bub_C_stretch,0.83,0.05259465686677194,2.059978817670642e-11,0.06673362142256248,0.12631735365311494,True
1,qS2Bub_C_stretch,0.84,0.0508597896777386,1.200060817833227e-11,0.0667502336711491,0.12634377627899793,True
1,qS2Bub_C_stretch,0.85,0.05008271477573228,1.4191756229491457e-11,0.06691763402887979,0.1263312996734171,True
1,qS2Bub_C_stretch,0.86,0.05023538256220648,1.3362678871521298e-11,0.06701129914762699,0.12682652153206006,True
1,qS2Bub_C_stretch,0.87,0.049965581987120374,1.088687691299463e-15,0.06722914463574953,0.1268238390974399,True
1,qS2Bub_C_stretch,0.88,0.050149498332502956,6.48995928500417e-16,0.0671259422957765,0.12710273004966377,True
1,qS2Bub_C_stretch,0.89,0.05029703358110365,4.907658241060967e-15,0.06717814599785252,0.127650803945217,True
1,qS2Bub_C_stretch,0.9,0.05020976686821461,1.0725607885322885e-14,0.06708163191201065,0.1276517220863993,True
1,qS2Bub_C_stretch,0.91,0.05002653846986199,2.672843724437085e-14,0.06692789261963955,0.12785819106821536,True
1,qS2Bub_C_stretch,0.92,0.04950825928929723,5.880683967833464e-18,0.06697757923890559,0.12794736741057167,True
1,qS2Bub_C_stretch,0.93,0.049198806480337115,2.6491450629355154e-19,0.06721792137397513,0.1277324546914374,True
1,qS2Bub_C_stretch,0.94,0.047643403728295015,3.64110954358294e-18,0.06740908040653253,0.12763747873058096,True
1,qS2Bub_C_stretch,0.95,0.04679431514576035,8.530261515625962e-20,0.06774816218312359,0.12794194131933664,True
1,qS2Bub_C_stretch,0.96,0.04885405099077328,1.1001563329177233e-27,0.0678119334281793,0.12798800364749408,True
1,qS2Bub_C_stretch,0.97,0.049089225362476965,1.3043860325465784e-32,0.06807996918051694,0.12829109358901036,True
1,qS2Bub_C_stretch,0.98,0.04915416979788934,1.0712498856440358e-26,0.06813480062875886,0.1284826480328306,True
1,qS2Bub_C_stretch,0.99,0.04808828693105379,2.9519009418937943e-25,0.06828670009160846,0.12877914992877512,True
1,qS2Bub_C_stretch,1.0,0.04778741498989133,8.295061448182078e-27,0.06817451414016046,0.12872825553034992,True
1,qS2Bub_C_stretch,1.01,0.047481653924094674,7.731699516529706e-30,0.06831918940884332,0.12869353721706908,True
1,qS2Bub_C_stretch,1.02,0.04704244422921607,6.243923300274203e-32,0.06844412126353243,0.12878768812961053,True
1,qS2Bub_C_stretch,1.03,0.04707831454877561,5.347424242179436e-32,0.06861336102551119,0.12875210604094547,True
1,qS2Bub_C_stretch,1.04,0.046115400313988544,1.1773570651140212e-34,0.0686808917700472,0.12888436589725102,True
1,qS2Bub_C_stretch,1.05,0.04569657848531078,7.114587369854931e-33,0.06872550911254525,0.12928917135755658,True
1,qS2Bub_C_stretch,1.06,0.04369715656344467,7.07595332940356e-28,0.06884786502206278,0.12970179676006066,True
1,qS2Bub_C_stretch,1.07,0.04408606797247853,2.6055615426030725e-27,0.06889296892376649,0.13001852336840708,True
1,qS2Bub_C_stretch,1.08,0.043161173723524765,1.405121129040151e-28,0.06885549637263774,0.13026369054916465,True
1,qS2Bub_C_stretch,1.09,0.04289500634350055,6.070530724251891e-29,0.06890669613678413,0.13035316379702327,True
1,qS2Bub_C_stretch,1.1,0.041927172793464966,4.565444379595823e-34,0.06916135836216104,0.13062777734483796,False
1,qS2Bub_C_stretch,1.11,0.042261595739255836,2.608956026979197e-34,0.06919349427453911,0.13069478590209233,False
1,qS2Bub_C_stretch,1.12,0.0409485708564526,1.8121248661952486e-38,0.06942290814788905,0.1307726143288497,False
1,qS2Bub_C_stretch,1.13,0.04120637350377512,2.217128184197368e-47,0.06931769602837638,0.13090268277543884,False
1,qS2Bub_C_stretch,1.14,0.041275066106647815,1.2945749787188044e-54,0.06924248286674917,0.13076471668650436,False
1,qS2Bub_C_stretch,1.15,0.04115254311364209,1.919883504661614e-57,0.06907247634750699,0.13076047679816005,False
