bootstrap,baseline_resolution,improved_resolution,delta,ratio
26,0.0618875634882567,0.06698011667768669,0.005092553189429992,1.082287181824444
27,0.06586228139428942,0.0814843029139761,0.015622021519686682,1.2371922318658277
28,0.06480736736527985,0.0651348850579818,0.00032751769270195075,1.0050537108050683
29,0.06572720024452076,0.06941235155437465,0.00368515130985389,1.0560673708319273
30,0.06361251499271309,0.06729303065966635,0.0036805156669532657,1.0578583580192493
31,0.06727507582180164,0.07293871044137192,0.005663634619570271,1.0841862242500049
32,0.06512456374830296,0.0677715621633243,0.0026469984150213482,1.040645161559187
33,0.0661759311558705,0.06793067442821599,0.0017547432723454826,1.0265163367057484
34,0.0635856415573281,0.06591662724925826,0.0023309856919301597,1.0366589946226865
35,0.06571929596575335,0.06828315860711871,0.0025638626413653637,1.0390123266491078
36,0.06608004983580178,0.07275961064966943,0.006679560813867655,1.101082865864437
37,0.0635957980409383,0.06934681677766695,0.005751018736728647,1.0904307975351857
38,0.06845553183046832,0.07483923924240715,0.006383707411938833,1.0932533462415899
39,0.06333890382637944,0.06707233355093031,0.003733429724550874,1.0589437059849458
40,0.06596474352577951,0.07114838280054603,0.005183639274766519,1.0785819666340508
41,0.06540692182420381,0.06986809668859692,0.004461174864393111,1.0682064640862254
42,0.06782461314123005,0.07357487525235881,0.005750262111128765,1.0847813477263053
43,0.06565460623189076,0.06593575453093903,0.0002811482990482672,1.0042822326594307
44,0.06643129350013141,0.06895837737427993,0.002527083874148517,1.0380405640324242
45,0.06578315963392423,0.06530429562641184,-0.000478864007512389,0.9927205684528196
46,0.06631403652321961,0.06963435420102795,0.0033203176778083404,1.0500696059520633
47,0.06646269613799896,0.06765552705717141,0.0011928309191724523,1.0179473748205419
48,0.06307409551142745,0.06517594111955523,0.0021018456081277753,1.033323436366154
49,0.06526994542554271,0.07092018455159216,0.00565023912604945,1.0865672414648333
50,0.06655918432705046,0.08161965611805855,0.015060471791008084,1.2262718803314319
51,0.0645245377634324,0.07027718015454074,0.005752642391108342,1.0891543371019468
52,0.06759671526956329,0.07019575546288882,0.002599040193325533,1.0384492084114005
53,0.06521357936731027,0.06540500167877968,0.00019142231146940247,1.002935313677405
54,0.06553010826152113,0.06523704174830729,-0.00029306651321384103,0.9955277578354631
55,0.06713260312183432,0.06925578874868607,0.0021231856268517507,1.0316267436106794
56,0.06686371913356833,0.0656094238749082,-0.0012542952586601236,0.9812410186733029
57,0.06737536664429197,0.07237469697720503,0.0049993303329130545,1.0742011595915613
58,0.06589188625847173,0.06863965193302374,0.0027477656745520107,1.0417011233184834
59,0.0678334286039099,0.06826334397351408,0.00042991536960418353,1.006337809815195
60,0.06515150990784306,0.06752833423026314,0.0023768243224200764,1.0364814925361223
61,0.06395024177699632,0.06718166692089907,0.003231425143902747,1.050530303781668
62,0.06449275224785835,0.06705029552219215,0.002557543274333801,1.0396562898185002
63,0.06580866427946286,0.06563100604043992,-0.00017765823902293754,0.997300382237383
64,0.0653607655372528,0.06775383850454027,0.0023930729672874684,1.0366132946518738
