scheme,outer_fold,method,complexity,alpha,inner_r68,inner_r90,inner_n
file_mod5,2,dt_then_r2,6,0.42489062049196813,0.0709225458569251,0.13430371889670514,3597
file_mod5,2,dt_then_r2,6,0.6518363448688389,0.06589616209751166,0.12835793940636572,3597
file_mod5,2,dt_then_r2,6,0.75,0.06503708534104913,0.1256825098042352,3597
file_mod5,2,dt_then_r2,6,1.0,0.06391858238067093,0.12312840293815858,3597
file_mod5,2,dt_then_r2,6,1.5,0.06797030817585158,0.13129261850790805,3597
file_mod5,2,dt_then_r2,6,1.5341274046343907,0.06803420036641192,0.13204159446751024,3597
file_mod5,2,dt_then_r2,6,2.3535468936502513,0.07495185730457794,0.14385606128220493,3597
file_mod5,2,dt_then_r2,6,3.6106407876409943,0.08345460338793466,0.15806221300462597,3597
file_mod5,2,dt_then_r2,6,5.539182980610754,0.09200751827119935,0.17377845490667257,3597
file_mod5,2,dt_then_r2,6,8.49781240983936,0.09860854209835712,0.1848376722408213,3597
file_mod5,2,dt_then_r2,6,13.03672689737678,0.10404731720029152,0.19420412703168635,3597
file_mod5,2,dt_then_r2,6,20.0,0.1075911881132934,0.20039044055390878,3597
file_mod5,2,r2_then_dt,6,0.05,0.09284643797680324,0.16368642604006445,3597
file_mod5,2,r2_then_dt,6,0.07670637023171953,0.08993831079333868,0.15818127012330857,3597
file_mod5,2,r2_then_dt,6,0.11767734468251262,0.085396586497865,0.1516353374417054,3597
file_mod5,2,r2_then_dt,6,0.1805320393820497,0.08100536346383182,0.14401466344456418,3597
file_mod5,2,r2_then_dt,6,0.2769591490305376,0.07354316087086299,0.13523491468826818,3597
file_mod5,2,r2_then_dt,6,0.42489062049196813,0.06714852604608917,0.12794854872049685,3597
file_mod5,2,r2_then_dt,6,0.6518363448688389,0.06269595679960449,0.12427511468368968,3597
file_mod5,2,r2_then_dt,6,0.75,0.06141758079921029,0.12309047691995055,3597
file_mod5,2,r2_then_dt,6,1.0,0.062450555805887965,0.12126121160644354,3597
file_mod5,2,r2_then_dt,6,1.5,0.06781055894535977,0.13122657188409917,3597
file_mod5,2,r2_then_dt,6,1.5341274046343907,0.06820203489688012,0.1319486369653898,3597
file_mod5,2,r2_then_dt,6,2.3535468936502513,0.07966990008484348,0.15176431787537087,3597
file_mod5,2,r2_then_dt,6,3.6106407876409943,0.09086475692424131,0.16917843845377212,3597
file_mod5,2,r2_then_dt,6,5.539182980610754,0.10176377316902965,0.1866318745654661,3597
file_mod5,2,r2_then_dt,6,8.49781240983936,0.1100585870896978,0.19889323510822615,3597
file_mod5,2,r2_then_dt,6,13.03672689737678,0.11608796967375301,0.21050836708232612,3597
file_mod5,2,r2_then_dt,6,20.0,0.11958345794109351,0.21687756074144868,3597
file_mod5,2,xy_quad,6,0.05,0.13698161746818951,0.2510499326270372,3597
file_mod5,2,xy_quad,6,0.07670637023171953,0.13129760507637758,0.24127146286147266,3597
file_mod5,2,xy_quad,6,0.11767734468251262,0.12261134310308255,0.22638161300648124,3597
file_mod5,2,xy_quad,6,0.1805320393820497,0.11118867890178964,0.20596125245682476,3597
file_mod5,2,xy_quad,6,0.2769591490305376,0.09713442259695931,0.1807541657721318,3597
file_mod5,2,xy_quad,6,0.42489062049196813,0.0818397822267644,0.1572389185384797,3597
file_mod5,2,xy_quad,6,0.6518363448688389,0.0721535698131064,0.13607203523612815,3597
file_mod5,2,xy_quad,6,0.75,0.06960017303100809,0.13259054498670475,3597
file_mod5,2,xy_quad,6,1.0,0.06735736155980188,0.13143885979661285,3597
file_mod5,2,xy_quad,6,1.5,0.07561504104212302,0.13816607281579737,3597
file_mod5,2,xy_quad,6,1.5341274046343907,0.07630026891976617,0.13900071444238746,3597
file_mod5,2,xy_quad,6,2.3535468936502513,0.09320526103363411,0.16270970457785736,3597
file_mod5,2,xy_quad,6,3.6106407876409943,0.11221644695558713,0.1910470576583373,3597
file_mod5,2,xy_quad,6,5.539182980610754,0.12919165718667158,0.21671461144586454,3597
file_mod5,2,xy_quad,6,8.49781240983936,0.14316896586917646,0.23925881114233993,3597
file_mod5,2,xy_quad,6,13.03672689737678,0.15355983681629118,0.2558041931659738,3597
file_mod5,2,xy_quad,6,20.0,0.1602144076408427,0.26548942281211163,3597
file_mod5,2,dt_then_xy,9,0.05,0.09935275435867467,0.17765918214168616,3597
file_mod5,2,dt_then_xy,9,0.07670637023171953,0.0959826724506193,0.17206529248744976,3597
file_mod5,2,dt_then_xy,9,0.11767734468251262,0.09175989152231856,0.16393099925789723,3597
file_mod5,2,dt_then_xy,9,0.1805320393820497,0.08520689254499454,0.15561811375771048,3597
file_mod5,2,dt_then_xy,9,0.2769591490305376,0.07847186993409144,0.14487594218386884,3597
file_mod5,2,dt_then_xy,9,0.42489062049196813,0.07209910909466061,0.13772772684601178,3597
file_mod5,2,dt_then_xy,9,0.6518363448688389,0.0663771665327301,0.1312754319962821,3597
file_mod5,2,dt_then_xy,9,0.75,0.06520245006635096,0.13006125726075268,3597
file_mod5,2,dt_then_xy,9,1.0,0.06493752321831792,0.12899970167800942,3597
file_mod5,2,dt_then_xy,9,1.5,0.06910014520315727,0.1308989266016798,3597
file_mod5,2,dt_then_xy,9,1.5341274046343907,0.0693602466625821,0.13063508391046685,3597
file_mod5,2,dt_then_xy,9,2.3535468936502513,0.07552569898347915,0.1429909674386276,3597
file_mod5,2,dt_then_xy,9,3.6106407876409943,0.08489565595157673,0.15864951578988296,3597
file_mod5,2,dt_then_xy,9,5.539182980610754,0.09345270977879172,0.17336986614967484,3597
file_mod5,2,dt_then_xy,9,8.49781240983936,0.1004375445175774,0.1864457051171603,3597
file_mod5,2,dt_then_xy,9,13.03672689737678,0.10634062485418819,0.19542788792018373,3597
file_mod5,2,dt_then_xy,9,20.0,0.10992512258636353,0.20220606494797075,3597
file_mod5,2,dt_r2_then_xy,12,0.05,0.07292428623663329,0.14532061338286908,3597
file_mod5,2,dt_r2_then_xy,12,0.07670637023171953,0.07043044604641567,0.14080049786381943,3597
file_mod5,2,dt_r2_then_xy,12,0.11767734468251262,0.06762932243042467,0.13415968976781592,3597
file_mod5,2,dt_r2_then_xy,12,0.1805320393820497,0.06424039191160916,0.12791202735424462,3597
file_mod5,2,dt_r2_then_xy,12,0.2769591490305376,0.06106650491196268,0.12337131874168202,3597
file_mod5,2,dt_r2_then_xy,12,0.42489062049196813,0.05925002943122861,0.11625500596119233,3597
file_mod5,2,dt_r2_then_xy,12,0.6518363448688389,0.05941456217540933,0.11929870888763212,3597
file_mod5,2,dt_r2_then_xy,12,0.75,0.05964857050048575,0.11792559015797051,3597
file_mod5,2,dt_r2_then_xy,12,1.0,0.060865830132742944,0.1195504091342451,3597
file_mod5,2,dt_r2_then_xy,12,1.5,0.06428250564504072,0.12635184670747582,3597
file_mod5,2,dt_r2_then_xy,12,1.5341274046343907,0.06466252589690352,0.12724282837706963,3597
file_mod5,2,dt_r2_then_xy,12,2.3535468936502513,0.07469221722650837,0.1437135884072227,3597
file_mod5,2,dt_r2_then_xy,12,3.6106407876409943,0.0840648009594094,0.16245738489553052,3597
file_mod5,2,dt_r2_then_xy,12,5.539182980610754,0.0925232774628931,0.17661383294376723,3597
file_mod5,2,dt_r2_then_xy,12,8.49781240983936,0.09910515585533633,0.1864102334908068,3597
file_mod5,2,dt_r2_then_xy,12,13.03672689737678,0.10380215933534763,0.19518142807966762,3597
file_mod5,2,dt_r2_then_xy,12,20.0,0.10672752279176059,0.20111865912432916,3597
file_mod5,3,raw,0,0.05,0.1671026486117097,0.30638977259669253,3609
file_mod5,3,raw,0,0.07670637023171953,0.1599085021689448,0.29384018087758007,3609
file_mod5,3,raw,0,0.11767734468251262,0.14968640072756212,0.2778657208740466,3609
file_mod5,3,raw,0,0.1805320393820497,0.13723334963583614,0.2549492871506071,3609
file_mod5,3,raw,0,0.2769591490305376,0.12253861878965913,0.22592549135820095,3609
