scheme,outer_fold,method,selected_alpha,effective_raw_beta,inner_r68,inner_r90,n,median,q05,q16,q84,q95,r68,r90,selected_family
file_block5,0,dt_r2_joint,0.6518363448688389,24.885336628529735,0.06190834392607698,0.12538086720298194,869,1.001650883502113,0.8953376531038116,0.9462434031386487,1.0678611441125065,1.142150203571374,0.060708647582199855,0.12320288162908694,
file_block5,0,dt_then_r2,1.0,38.17727689537948,0.06279244132460113,0.12397153078661463,869,1.000808605349522,0.8958617308811656,0.9423684755211165,1.070944587596985,1.1334089039302466,0.06423611437222036,0.11867762316358188,
file_block5,0,r2_then_dt,0.75,28.63295767153461,0.06147310092742695,0.12196217887925646,869,1.0011986383575102,0.8949633588532269,0.9397120630531336,1.066499588905529,1.1349086675446833,0.06331786770125526,0.11982902268279767,
file_block5,0,xy_quad,1.0,38.17727689537948,0.06655258527406488,0.12845751051267865,869,0.9995166681341098,0.8945432298127518,0.9394338175471727,1.0774175150591017,1.1613171514608402,0.0690252108399132,0.1334514621682598,
file_block5,0,dt_then_xy,1.0,38.17727689537948,0.06414359096135623,0.12768167925737184,869,0.9990683792970602,0.8920013871270787,0.9405374123639356,1.0730530182144904,1.1445094788265247,0.06631958762612031,0.12637177641289654,
file_block5,0,dt_r2_then_xy,0.6518363448688389,24.885336628529735,0.05800745903041123,0.11493560057243758,869,1.0004332668392997,0.9044376650458239,0.9467476734476251,1.0613174841347155,1.1259210245692093,0.057260096442541535,0.11069371984356574,
file_block5,0,nested_winner,0.6518363448688389,24.885336628529735,0.05800745903041123,0.11493560057243758,869,1.0004332668392997,0.9044376650458239,0.9467476734476251,1.0613174841347155,1.1259210245692093,0.057260096442541535,0.11069371984356574,dt_r2_then_xy
file_block5,1,raw,1.5,56.91697780471145,0.08007345665016771,0.1499957518163341,939,0.9980116246544537,0.8836870200265319,0.9385542370338603,1.0960583510311461,1.1886628186130077,0.07890895762452627,0.15279170655555693,
file_block5,1,dt_quad,1.5341274046343907,58.211930292783464,0.07564480852476463,0.14289717586396108,939,0.9978636661317118,0.8870499929952953,0.9394849384724462,1.088200037211489,1.1811087741762958,0.07451674200923025,0.14734416692459595,
file_block5,1,r2_quad,0.75,28.458488902355725,0.0643330753056357,0.12381385906546405,939,0.996912646772163,0.8966283043919191,0.9475949233010426,1.0691085598743293,1.1530416501945913,0.060944976957975024,0.12860371800523138,
file_block5,1,dt_r2_joint,0.75,28.458488902355725,0.06278152893045486,0.1251761040568138,939,0.9978428690063765,0.8972142734871449,0.9461147772614067,1.0689245106758558,1.1710437558294124,0.06153761139604051,0.13721072267367063,
file_block5,1,dt_then_r2,0.75,28.458488902355725,0.06418127421760374,0.12326325950039792,939,0.997671035154003,0.8789316507397725,0.9392929186070107,1.0605482173820397,1.135178986650191,0.060769178668353234,0.12842276004878872,
